AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.26.0.4. Set the 'ServerName' directive globally to suppress this message
[Sun Jan 21 23:08:28.142201 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142208 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142214 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142220 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142226 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142232 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142238 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142244 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142251 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142257 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  16. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142263 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  17. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142268 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  18. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142274 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  19. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.142279 2024] [php7:notice] [pid 395] [client 172.26.0.1:33914] PHP  20. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158377 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158430 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP Stack trace:, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158478 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158487 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158493 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158500 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158506 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158514 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158520 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158526 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158531 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158538 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158544 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  11. WP_REST_Server->dispatch() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:431, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158550 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  12. WP_REST_Server->respond_to_request() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1041, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158556 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  13. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1160, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158562 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158568 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158574 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  16. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158579 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  17. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158588 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  18. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.158593 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  19. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.170969 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171108 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP Stack trace:, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171163 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171185 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171201 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171223 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171242 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171260 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171276 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171297 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171314 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171330 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171346 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171363 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171379 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171395 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171435 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171451 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  16. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171466 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  17. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171479 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  18. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171494 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  19. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.171507 2024] [php7:notice] [pid 413] [client 172.26.0.1:33888] PHP  20. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.211920 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212015 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP Stack trace:, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212030 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212038 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212044 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212050 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212057 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212062 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212068 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212076 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212081 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212087 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212108 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  11. WP_REST_Server->dispatch() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:431, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212114 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  12. WP_REST_Server->respond_to_request() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1041, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212120 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  13. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1160, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212126 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212132 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212137 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  16. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212142 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  17. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212147 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  18. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212152 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  19. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212565 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212606 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP Stack trace:, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212619 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212626 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212631 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212637 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212643 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212648 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212658 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212664 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212670 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212675 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212681 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  11. WP_REST_Server->dispatch() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:431, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212686 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  12. WP_REST_Server->respond_to_request() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1041, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212692 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  13. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1160, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212698 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212703 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212709 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  16. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212714 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  17. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212719 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  18. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.212723 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  19. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220188 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220252 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP Stack trace:, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220269 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220291 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220298 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220303 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220309 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220314 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220319 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220325 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220331 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220337 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220343 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220348 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220353 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
[Sun Jan 21 23:08:28.220359 2024] [php7:notice] [pid 437] [client 172.26.0.1:33898] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/edit.php?post_type=product
